item_id	path	line	channel	source_text	language_flag	classification	context
VISIBLE-13592	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	247	js-literal	#stampListMainWrapSec	latin	context-review	"oveView: function() { this.off(); this.remove() } }), n = function(a) { a = a.tabType; $("".typeBtn"").removeClass(""on""); $(<STRING>).removeClass(); w(); var c = ""#usedStampBtn"", b = ""onUsed"", e = ""stampListUsedSec""; """
VISIBLE-13593	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	249	js-literal	#usedStampBtn	latin	context-review	"ve() } }), n = function(a) { a = a.tabType; $("".typeBtn"").removeClass(""on""); $(""#stampListMainWrapSec"").removeClass(); w(); var c = <STRING>, b = ""onUsed"", e = ""stampListUsedSec""; ""all"" == a && (c = ""#allStampBtn"", b = ""onAll"", e = ""stamp"
VISIBLE-13594	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	250	js-literal	onUsed	latin	context-review	"function(a) { a = a.tabType; $("".typeBtn"").removeClass(""on""); $(""#stampListMainWrapSec"").removeClass(); w(); var c = ""#usedStampBtn"", b = <STRING>, e = ""stampListUsedSec""; ""all"" == a && (c = ""#allStampBtn"", b = ""onAll"", e = ""stampListAllSec""); $("
VISIBLE-13595	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	251	js-literal	stampListUsedSec	latin	context-review	"a = a.tabType; $("".typeBtn"").removeClass(""on""); $(""#stampListMainWrapSec"").removeClass(); w(); var c = ""#usedStampBtn"", b = ""onUsed"", e = <STRING>; ""all"" == a && (c = ""#allStampBtn"", b = ""onAll"", e = ""stampListAllSec""); $(c).addClass(""on""); $(""#sta"
VISIBLE-13596	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	252	js-literal	all	latin	technical-excluded	".typeBtn"").removeClass(""on""); $(""#stampListMainWrapSec"").removeClass(); w(); var c = ""#usedStampBtn"", b = ""onUsed"", e = ""stampListUsedSec""; <STRING> == a && (c = ""#allStampBtn"", b = ""onAll"", e = ""stampListAllSec""); $(c).addClass(""on""); $(""#stampListMainWra"
VISIBLE-13597	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	252	js-literal	#allStampBtn	latin	context-review	"ass(""on""); $(""#stampListMainWrapSec"").removeClass(); w(); var c = ""#usedStampBtn"", b = ""onUsed"", e = ""stampListUsedSec""; ""all"" == a && (c = <STRING>, b = ""onAll"", e = ""stampListAllSec""); $(c).addClass(""on""); $(""#stampListMainWrapSec"").addClass(b); d."
VISIBLE-13598	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	252	js-literal	onAll	latin	context-review	"#stampListMainWrapSec"").removeClass(); w(); var c = ""#usedStampBtn"", b = ""onUsed"", e = ""stampListUsedSec""; ""all"" == a && (c = ""#allStampBtn"", b = <STRING>, e = ""stampListAllSec""); $(c).addClass(""on""); $(""#stampListMainWrapSec"").addClass(b); d.scrollRefresh"
VISIBLE-13599	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	252	js-literal	stampListAllSec	latin	context-review	"nWrapSec"").removeClass(); w(); var c = ""#usedStampBtn"", b = ""onUsed"", e = ""stampListUsedSec""; ""all"" == a && (c = ""#allStampBtn"", b = ""onAll"", e = <STRING>); $(c).addClass(""on""); $(""#stampListMainWrapSec"").addClass(b); d.scrollRefresh(""stampListMainWrapSec"""
VISIBLE-13600	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	253	js-literal	on	latin	formal-retained-review	"var c = ""#usedStampBtn"", b = ""onUsed"", e = ""stampListUsedSec""; ""all"" == a && (c = ""#allStampBtn"", b = ""onAll"", e = ""stampListAllSec""); $(c).addClass(<STRING>); $(""#stampListMainWrapSec"").addClass(b); d.scrollRefresh(""stampListMainWrapSec"", e) }, w = functio"
VISIBLE-13601	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	254	js-literal	#stampListMainWrapSec	latin	context-review	"edStampBtn"", b = ""onUsed"", e = ""stampListUsedSec""; ""all"" == a && (c = ""#allStampBtn"", b = ""onAll"", e = ""stampListAllSec""); $(c).addClass(""on""); $(<STRING>).addClass(b); d.scrollRefresh(""stampListMainWrapSec"", e) }, w = function() { $("".selectSec"").re"
VISIBLE-13602	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	255	js-literal	stampListMainWrapSec	latin	context-review	"dSec""; ""all"" == a && (c = ""#allStampBtn"", b = ""onAll"", e = ""stampListAllSec""); $(c).addClass(""on""); $(""#stampListMainWrapSec"").addClass(b); d.scrollRefresh(<STRING>, e) }, w = function() { $("".selectSec"").removeClass(""selected""); b.stampId = null; k("
VISIBLE-13603	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	259	js-literal	.selectSec	latin	context-review	"tampListAllSec""); $(c).addClass(""on""); $(""#stampListMainWrapSec"").addClass(b); d.scrollRefresh(""stampListMainWrapSec"", e) }, w = function() { $(<STRING>).removeClass(""selected""); b.stampId = null; k( {}) }, v = function() { $(""#stampLis"
VISIBLE-13604	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	259	js-literal	selected	latin	technical-excluded	"c).addClass(""on""); $(""#stampListMainWrapSec"").addClass(b); d.scrollRefresh(""stampListMainWrapSec"", e) }, w = function() { $("".selectSec"").removeClass(<STRING>); b.stampId = null; k( {}) }, v = function() { $(""#stampListSec"").removeClass(""show"
VISIBLE-13605	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	266	js-literal	#stampListSec	latin	context-review	"tMainWrapSec"", e) }, w = function() { $("".selectSec"").removeClass(""selected""); b.stampId = null; k( {}) }, v = function() { $(<STRING>).removeClass(""show""); $(""#stampListSec"").addClass(""hide""); x.startSe(1003) }, k = function() {"
VISIBLE-13606	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	266	js-literal	show	latin	technical-excluded	"w = function() { $("".selectSec"").removeClass(""selected""); b.stampId = null; k( {}) }, v = function() { $(""#stampListSec"").removeClass(<STRING>); $(""#stampListSec"").addClass(""hide""); x.startSe(1003) }, k = function() { h ? b.stampId"
VISIBLE-13607	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	267	js-literal	#stampListSec	latin	context-review	"{ $("".selectSec"").removeClass(""selected""); b.stampId = null; k( {}) }, v = function() { $(""#stampListSec"").removeClass(""show""); $(<STRING>).addClass(""hide""); x.startSe(1003) }, k = function() { h ? b.stampId && b.comment && ""0"" != b.c"
VISIBLE-13608	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	267	js-literal	hide	latin	technical-excluded	"removeClass(""selected""); b.stampId = null; k( {}) }, v = function() { $(""#stampListSec"").removeClass(""show""); $(""#stampListSec"").addClass(<STRING>); x.startSe(1003) }, k = function() { h ? b.stampId && b.comment && ""0"" != b.comment ? $(""#send"
VISIBLE-13609	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	272	js-literal	#sendBtn	latin	context-review	"ec"").removeClass(""show""); $(""#stampListSec"").addClass(""hide""); x.startSe(1003) }, k = function() { h ? b.stampId && b.comment && ""0"" != b.comment ? $(<STRING>).removeClass(""off"") : ($(""#sendBtn"").addClass(""off""), $(""#sendBtn"").addClass(""passTime"")) : ($(""#sendBtn"").addClass(""of"
VISIBLE-13610	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	272	js-literal	off	latin	formal-retained-review	"; $(""#stampListSec"").addClass(""hide""); x.startSe(1003) }, k = function() { h ? b.stampId && b.comment && ""0"" != b.comment ? $(""#sendBtn"").removeClass(<STRING>) : ($(""#sendBtn"").addClass(""off""), $(""#sendBtn"").addClass(""passTime"")) : ($(""#sendBtn"").addClass(""off""), $(""#sendBtn"")."
VISIBLE-13611	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	272	js-literal	passTime	latin	context-review	"3) }, k = function() { h ? b.stampId && b.comment && ""0"" != b.comment ? $(""#sendBtn"").removeClass(""off"") : ($(""#sendBtn"").addClass(""off""), $(""#sendBtn"").addClass(<STRING>)) : ($(""#sendBtn"").addClass(""off""), $(""#sendBtn"").removeClass(""passTime"")) }, D = function(a) { a = a"
VISIBLE-13612	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	283	js-literal	seconds	latin	technical-excluded	"var b = localStorage.getItem(""puellaHistoriaLastBattleStampSendTime""); h = !1; b ? (b = d.getAddDate( { date: b, amount: 60, type: <STRING> }), g && g.stop(), g = d.countDownTimerManager( { currentTime: a, endTime: b, isOnl"
VISIBLE-13613	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	289	js-literal	#sendBtn .countdown	latin	context-review	"nt: 60, type: ""seconds"" }), g && g.stop(), g = d.countDownTimerManager( { currentTime: a, endTime: b, isOnlyS: !0, setSelector: <STRING>, callback: function() { h = !0; k() } }), g.start()) : h = !0;"
VISIBLE-13614	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/SubBossPopup.js	1	js-literal	underscore backbone backboneCommon ajaxControl command js/quest/puellaHistoria/lastBattle/Utility text!template/quest/puellaHistoria/lastBattle/SubBossPopup.html text!template/quest/puellaHistoria/lastBattle/SubBossList.html	latin	context-review	"define(<STRING>.split("" ""), function(e, h, b, k, q, l, m, n) { var d, f, g; k = h.View.extend( { events: function() {"
VISIBLE-13615	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/SubBossPopup.js	31	js-literal	typeB	latin	context-review	"urn this }, createDom: function() { var a = this; d = new b.PopupClass( { exClass: ""puellaHistoriaLastBattleSubBossPopup"", popupType: <STRING>, title: ""选择关卡"", content: """" }, null, function() { $("".puellaHistoriaLastBattleSubBo"
VISIBLE-13616	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/SubBossPopup.js	60	js-literal	li	latin	technical-excluded	"}) }, null) }, removeView: function() { d && d.remove(); this.off(); this.remove() } }); var p = h.View.extend( { tagName: <STRING>, events: function() { var a = {}; a[b.cgti + "" .decideBtn""] = this.questStart; return a }"
VISIBLE-13617	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/SubBossPopup.js	64	js-literal	.decideBtn	latin	context-review	"d && d.remove(); this.off(); this.remove() } }); var p = h.View.extend( { tagName: ""li"", events: function() { var a = {}; a[b.cgti + <STRING>] = this.questStart; return a }, initialize: function(a) { this.model = a.model; this.temp"
VISIBLE-13618	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/SubBossPopup.js	100	js-literal	groupRaid	latin	context-review	"seItemQuantity, l.setBossUseItemQuantity( { groupRaidPrm: b.PuellaHistoriaLastBattleGroupRaidPrm })); l.startQuest( { pageType: <STRING>, battleType: ""sub"", questBattleModel: c, sectionModel: b.PuellaHistoriaLastBattleGroupRai"
VISIBLE-13619	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/SubBossPopup.js	101	js-literal	sub	latin	technical-excluded	"ntity( { groupRaidPrm: b.PuellaHistoriaLastBattleGroupRaidPrm })); l.startQuest( { pageType: ""groupRaid"", battleType: <STRING>, questBattleModel: c, sectionModel: b.PuellaHistoriaLastBattleGroupRaidPrm.sectionInfo, u"
VISIBLE-13620	js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js	1	js-literal	underscore backbone backboneCommon ajaxControl command text!template/quest/puellaHistoria/lastBattle/SingleRaidNativeParts.html js/quest/puellaHistoria/lastBattle/parts/SingleRaid/BattleInfo	latin	context-review	"define(<STRING>.split("" ""),function(l,q,c,r,d,u,v){var b,n,h,k=!1;r=q.View.extend({events:function(){var a={};a[""touchstart #nativeTouc"
VISIBLE-13621	js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js	2	js-literal	#commandDiv	latin	context-review	"s.template= l.template(u);this.setNativeObj({model:b});h=!0},render:function(){this.$el.html(this.template({model:b}));return this},setNativeObj:function(a){var m=this;a=a.model;$(<STRING>).off();$(""#commandDiv"").on(""nativeCallback"",function(a,e){e&&(d.startSe(1002),m.tapPoint({pointId:e.pointId}));d.enable"
VISIBLE-13622	js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js	2	js-literal	nativeCallback	latin	context-review	"bj({model:b});h=!0},render:function(){this.$el.html(this.template({model:b}));return this},setNativeObj:function(a){var m=this;a=a.model;$(""#commandDiv"").off();$(""#commandDiv"").on(<STRING>,function(a,e){e&&(d.startSe(1002),m.tapPoint({pointId:e.pointId}));d.enableTapEventSingleRaid({enable:!0})});w({model:b"
VISIBLE-13623	js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js	2	js-literal	#battleInfoSec	latin	context-review	"d.enableTapEventSingleRaid({enable:!0})});w({model:b});d.pushEventSingleRaid(a.nativeModel)},tapPoint:function(a){t({pointId:Number(a.pointId)})},checkBattleInfo:function(){k=!1;$(<STRING>).removeClass(""show""); $(""#battleInfoSec"").addClass(""hide"");d.startSe(1003)},touchStart:function(a){a.preventDefault();h"
VISIBLE-13624	js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js	2	js-literal	show	latin	technical-excluded	"able:!0})});w({model:b});d.pushEventSingleRaid(a.nativeModel)},tapPoint:function(a){t({pointId:Number(a.pointId)})},checkBattleInfo:function(){k=!1;$(""#battleInfoSec"").removeClass(<STRING>); $(""#battleInfoSec"").addClass(""hide"");d.startSe(1003)},touchStart:function(a){a.preventDefault();h&&(c.tapEffectStop=!"
VISIBLE-13625	js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js	3	js-literal	#battleInfoSec	latin	context-review	";w({model:b});d.pushEventSingleRaid(a.nativeModel)},tapPoint:function(a){t({pointId:Number(a.pointId)})},checkBattleInfo:function(){k=!1;$(""#battleInfoSec"").removeClass(""show""); $(<STRING>).addClass(""hide"");d.startSe(1003)},touchStart:function(a){a.preventDefault();h&&(c.tapEffectStop=!0,p(a,""START""))},touc"
VISIBLE-13626	js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js	3	js-literal	hide	latin	technical-excluded	"ngleRaid(a.nativeModel)},tapPoint:function(a){t({pointId:Number(a.pointId)})},checkBattleInfo:function(){k=!1;$(""#battleInfoSec"").removeClass(""show""); $(""#battleInfoSec"").addClass(<STRING>);d.startSe(1003)},touchStart:function(a){a.preventDefault();h&&(c.tapEffectStop=!0,p(a,""START""))},touchMove:function(a)"
VISIBLE-13627	js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js	3	js-literal	START	latin	context-review	"function(){k=!1;$(""#battleInfoSec"").removeClass(""show""); $(""#battleInfoSec"").addClass(""hide"");d.startSe(1003)},touchStart:function(a){a.preventDefault();h&&(c.tapEffectStop=!0,p(a,<STRING>))},touchMove:function(a){a.preventDefault();h&&p(a,""MOVE"")},touchEnd:function(a){a.preventDefault();h&&!c.isDoubleTouch"
VISIBLE-13628	js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js	3	js-literal	MOVE	latin	context-review	"""#battleInfoSec"").addClass(""hide"");d.startSe(1003)},touchStart:function(a){a.preventDefault();h&&(c.tapEffectStop=!0,p(a,""START""))},touchMove:function(a){a.preventDefault();h&&p(a,<STRING>)},touchEnd:function(a){a.preventDefault();h&&!c.isDoubleTouch()&&(c.tapEffectStop=!1,k?this.checkBattleInfo():p(a,""END"""
VISIBLE-13629	js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js	3	js-literal	END	latin	context-review	"""START""))},touchMove:function(a){a.preventDefault();h&&p(a,""MOVE"")},touchEnd:function(a){a.preventDefault();h&&!c.isDoubleTouch()&&(c.tapEffectStop=!1,k?this.checkBattleInfo():p(a,<STRING>))},removeView:function(){$(""#commandDiv"").off();d.popEventSingleRaid();h=null;this.off();this.remove()}});var p=functio"
VISIBLE-13630	js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js	3	js-literal	#commandDiv	latin	context-review	"a.preventDefault();h&&p(a,""MOVE"")},touchEnd:function(a){a.preventDefault();h&&!c.isDoubleTouch()&&(c.tapEffectStop=!1,k?this.checkBattleInfo():p(a,""END""))},removeView:function(){$(<STRING>).off();d.popEventSingleRaid();h=null;this.off();this.remove()}});var p=function(a,m){for(var g=[],e=""END""!==m?""touches"""
VISIBLE-13631	js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js	3	js-literal	touches	latin	technical-excluded	".checkBattleInfo():p(a,""END""))},removeView:function(){$(""#commandDiv"").off();d.popEventSingleRaid();h=null;this.off();this.remove()}});var p=function(a,m){for(var g=[],e=""END""!==m?<STRING>:""changedTouches"",f=0;f<a.originalEvent[e].length;f++){var b= a.originalEvent[e][f].identifier;0>b&&(b=-b);g[f]={identif"
VISIBLE-13632	js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js	3	js-literal	changedTouches	latin	context-review	"leInfo():p(a,""END""))},removeView:function(){$(""#commandDiv"").off();d.popEventSingleRaid();h=null;this.off();this.remove()}});var p=function(a,m){for(var g=[],e=""END""!==m?""touches"":<STRING>,f=0;f<a.originalEvent[e].length;f++){var b= a.originalEvent[e][f].identifier;0>b&&(b=-b);g[f]={identifier:b,clientX:102"
VISIBLE-13633	js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js	4	js-literal	START	latin	context-review	"inalEvent[e][f].clientX:1024*a.originalEvent[e][f].clientX/1280,clientY:1024===c.displayWidth?a.originalEvent[e][f].clientY:1024*a.originalEvent[e][f].clientY/1280}}switch(m){case <STRING>:d.callTouchesBegin(g);break;case ""MOVE"":d.callTouchesMove(g);break;case ""END"":d.callTouchesEnd(g)}},x=q.View.extend({cl"
VISIBLE-13634	js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js	4	js-literal	MOVE	latin	context-review	"ent[e][f].clientX/1280,clientY:1024===c.displayWidth?a.originalEvent[e][f].clientY:1024*a.originalEvent[e][f].clientY/1280}}switch(m){case ""START"":d.callTouchesBegin(g);break;case <STRING>:d.callTouchesMove(g);break;case ""END"":d.callTouchesEnd(g)}},x=q.View.extend({className:""pointBtnSec"",initialize:functio"
VISIBLE-13635	js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js	4	js-literal	END	latin	context-review	".displayWidth?a.originalEvent[e][f].clientY:1024*a.originalEvent[e][f].clientY/1280}}switch(m){case ""START"":d.callTouchesBegin(g);break;case ""MOVE"":d.callTouchesMove(g);break;case <STRING>:d.callTouchesEnd(g)}},x=q.View.extend({className:""pointBtnSec"",initialize:function(a){this.model=a.model;this.createDom"
VISIBLE-13636	js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js	4	js-literal	pointBtnSec	latin	context-review	"inalEvent[e][f].clientY/1280}}switch(m){case ""START"":d.callTouchesBegin(g);break;case ""MOVE"":d.callTouchesMove(g);break;case ""END"":d.callTouchesEnd(g)}},x=q.View.extend({className:<STRING>,initialize:function(a){this.model=a.model;this.createDom()},render:function(){this.template= l.template($(""#tempForBrow"
