unique_id	scope	japanese_or_source_original	current_cn	occurrences	provenance_class	max_risk	authority_statuses	authority_matches	sample_locations	review_status	suggested_cn
MTU-05841	runtime_dictionary	メモリア「遊びだって真剣勝負！」	记忆结晶「玩耍也要认真较量！」	2	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#33331/name;magica/js/libs/shopItemList.json#33365/name	needs-human-review	needs-review/root-translation-required
MTU-05842	runtime_dictionary	メモリア「遊びだって真剣勝負！」(Lv1/限界突破なし)	记忆结晶「玩耍也要认真较量！」（Lv1/未界限突破）	2	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#33331/description;magica/js/libs/shopItemList.json#33365/description	needs-human-review	needs-review/root-translation-required
MTU-05843	runtime_dictionary	メモリア「運命への抗戦」	记忆结晶「向命运抗争」	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#31474/name	needs-human-review	needs-review/root-translation-required
MTU-05844	runtime_dictionary	メモリア「運命への抗戦」(Lv最大/最大限界突破済)	记忆结晶「向命运抗争」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#31474/description	needs-human-review	needs-review/root-translation-required
MTU-05845	runtime_dictionary	メモリア「重なる謀略」	记忆结晶「交叠的谋略」	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#31484/name	needs-human-review	needs-review/root-translation-required
MTU-05846	runtime_dictionary	メモリア「重なる謀略」(Lv最大/最大限界突破済)	记忆结晶「交叠的谋略」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#31484/description	needs-human-review	needs-review/root-translation-required
MTU-05847	runtime_dictionary	メモリア「階段からこんにちは」	记忆结晶「从楼梯上说你好」	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#25615/name	needs-human-review	needs-review/root-translation-required
MTU-05848	runtime_dictionary	メモリア「階段からこんにちは」(Lv最大/最大限界突破済)	记忆结晶「从楼梯上说你好」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#25615/description	needs-human-review	needs-review/root-translation-required
MTU-05849	runtime_dictionary	メモリア「青とピンク」	记忆结晶「蓝与粉红」	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#31467/name	needs-human-review	needs-review/root-translation-required
MTU-05850	runtime_dictionary	メモリア「青とピンク」(Lv最大/最大限界突破済)	记忆结晶「蓝与粉红」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#31467/description	needs-human-review	needs-review/root-translation-required
MTU-05851	runtime_dictionary	メモリア「風変りなメイドさん」	记忆结晶「与众不同的女仆小姐」	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#25617/name	needs-human-review	needs-review/root-translation-required
MTU-05852	runtime_dictionary	メモリア「風変りなメイドさん」(Lv最大/最大限界突破済)	记忆结晶「与众不同的女仆小姐」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#25617/description	needs-human-review	needs-review/root-translation-required
MTU-05853	runtime_dictionary	メモリア「３人のサマーバケーション」	记忆结晶「三人的暑假」	2	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#33324/name;magica/js/libs/shopItemList.json#33356/name	needs-human-review	needs-review/root-translation-required
MTU-05854	runtime_dictionary	メモリア「３人のサマーバケーション」(Lv1/限界突破なし)	记忆结晶「三人的暑假」（Lv1/未界限突破）	2	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#33324/description;magica/js/libs/shopItemList.json#33356/description	needs-human-review	needs-review/root-translation-required
MTU-05855	runtime_dictionary	メモリア『TV神浜キャスティング！』(Lv最大/最大限界突破済)	记忆结晶「TV神滨选角！」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#30696/description	needs-human-review	needs-review/root-translation-required
MTU-05856	runtime_dictionary	メモリア『ふたりで立つ年始め』(Lv最大/最大限界突破済)	记忆结晶「两人并肩迎接新年」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#24886/description	needs-human-review	needs-review/root-translation-required
MTU-05857	runtime_dictionary	メモリア『ネクスト☆アクター』(Lv最大/最大限界突破済)	记忆结晶「下一位☆演员」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#29898/description	needs-human-review	needs-review/root-translation-required
MTU-05858	runtime_dictionary	メモリア『ミラクル☆レポーターズ』(Lv最大/最大限界突破済)	记忆结晶「奇迹☆记者团」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#16714/description	needs-human-review	needs-review/root-translation-required
MTU-05859	runtime_dictionary	メモリア『倍の歳になった姿は』(Lv最大/最大限界突破済)	记忆结晶「长大一倍后的模样」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#29625/description	needs-human-review	needs-review/root-translation-required
MTU-05860	runtime_dictionary	メモリア『兎にも角にも謹賀新年』(Lv最大/最大限界突破済)	记忆结晶「无论如何恭贺新年」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#24885/description	needs-human-review	needs-review/root-translation-required
MTU-05861	runtime_dictionary	メモリア『受け継がれるおまじない』(Lv最大/最大限界突破済)	记忆结晶「传承下来的咒语」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#24199/description	needs-human-review	needs-review/root-translation-required
MTU-05862	runtime_dictionary	メモリア『引縄批根』(Lv最大/最大限界突破済)	记忆结晶「引绳批根」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_replaced_by_higher_authority	high	higher_authority_applied	记忆结晶「引绳批根」（等级已满/已达最大界限突破）	magica/js/libs/shopItemList.json#31515/description	needs-human-review	记忆结晶「引绳批根」（等级已满/已达最大界限突破）
MTU-05863	runtime_dictionary	メモリア『愛ある小さな物語』(Lv最大/最大限界突破済)	记忆结晶「充满爱的小小故事」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#24200/description	needs-human-review	needs-review/root-translation-required
MTU-05864	runtime_dictionary	メモリア『熊乃介のKAWAII☆動画』(Lv最大/最大限界突破済)	记忆结晶「熊乃介的KAWAII☆视频」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#24201/description	needs-human-review	needs-review/root-translation-required
MTU-05865	runtime_dictionary	メモリア『瞬間を積み重ねて』(Lv最大/最大限界突破済)	记忆结晶「将瞬间层层积累」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#23633/description	needs-human-review	needs-review/root-translation-required
MTU-05866	runtime_dictionary	メモリア『私は背負い続ける』(Lv最大/最大限界突破済)	记忆结晶「我会继续背负下去」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#15440/description	needs-human-review	needs-review/root-translation-required
MTU-05867	runtime_dictionary	メモリア『迎春から始まる昇り龍』(Lv最大/最大限界突破済)	记忆结晶「从迎春开始的升龙」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#31106/description	needs-human-review	needs-review/root-translation-required
MTU-05868	runtime_dictionary	メモリア『鏡に映るふたりの存在』(Lv最大/最大限界突破済)	记忆结晶「镜中映出的两人存在」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#29489/description	needs-human-review	needs-review/root-translation-required
MTU-05869	runtime_dictionary	メモリア『鏡に映るまやかしの憎悪』(Lv最大/最大限界突破済)	记忆结晶「镜中映出的虚假憎恶」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#17878/description	needs-human-review	needs-review/root-translation-required
MTU-05870	runtime_dictionary	メモリア『鏡に映る虚勢の笑顔』(Lv最大/最大限界突破済)	记忆结晶「镜中映出的逞强笑容」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#16959/description	needs-human-review	needs-review/root-translation-required
MTU-05871	runtime_dictionary	メモリア『鏡に映る諦念の時計』(Lv最大/最大限界突破済)	记忆结晶「镜中映出的谛念时钟」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#26060/description	needs-human-review	needs-review/root-translation-required
MTU-05872	runtime_dictionary	メモリア『鏡に映る透明な想い』(Lv最大/最大限界突破済)	记忆结晶「镜中映出的透明心意」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#20167/description	needs-human-review	needs-review/root-translation-required
MTU-05873	runtime_dictionary	メモリア『鏡に映る遠い願い』(Lv最大/最大限界突破済)	记忆结晶「镜中映出的遥远愿望」（等级已满/已达最大界限突破）	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#21713/description	needs-human-review	needs-review/root-translation-required
MTU-05874	runtime_dictionary	メモリアを強化することができるアイテム	可强化记忆结晶的道具	2	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/itemList.json#MEMORIA_CIRCUIT/description;magica/js/libs/itemList.json#MEMORIA_CIRCUIT_CORE/description	needs-human-review	needs-review/root-translation-required
MTU-05875	runtime_dictionary	メモリアを限界突破することができるアイテム	可使记忆结晶界限突破的道具	2	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/itemList.json#OVER_LIMITTER/description;magica/js/libs/itemList.json#OVER_LIMITTER_CORE/description	needs-human-review	needs-review/root-translation-required
