protected_id	master_record_id	protection_origin	authority_rank	source_bucket	source_tier	scope	file	business_key_type	business_key	source_locator	locator_sha256	field	protected_value	value_sha256	identity_sha256	review_status	authority_status	evidence_path_or_key	expected_count	record_sha256
AUTH-02240	MT-13172	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4024101	4024101		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	a2975cb6e94137f014a8b230a0738105c9f7985931093f3ee7c1143b42be6f7c	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0629;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		64bcff7a6a99640413450afd609e35acf8e66a3f690d89e592db92f57836abf4
AUTH-02241	MT-13173	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4024104	4024104		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	a4e942e6f9d1736a098171619e574cc72ba15ff3d42d28f42aa39481f193fc78	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0630;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		fc4c89a3d876dbc6d766c717cf882b7c8ebb3e2a3ea3b680c3b5da35ee740bdc
AUTH-02242	MT-13174	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4024106	4024106		shortDescription	Magia伤害提升[Ⅱ]	fc0a468c63507a48a1cea3ae7ea6d25e6eb4c9dea51039fcd66d0145711b5b9d	bab4a65821931e319b78adeba5d42d3e5fe401396ff411f7b228abcb735005dd	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0631;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/17/emotionSkill/shortDescription		527dd4029c5eac810ef3c37ec5f747ee7302b1452aadda8cb961467c810e4679
AUTH-02243	MT-13175	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4024107	4024107		shortDescription	Magia伤害提升[Ⅲ]	81e06ceca7b9fb295fa9933f751488538caca21a69f83906dbc2c768ab97ef18	95956dd32d48e2c72d7c846d58841687601bc46e93a61cf7eee3a7d1b24d041b	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0632;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/4/chara/enhancementCellList/59/emotionSkill/shortDescription		faa64b829deb8f0413cd5e94ec14d20646a998ebb1aa4044f2bc01c80b064f1b
AUTH-02244	MT-13176	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4024110	4024110		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	63b9cecc34b0876a5d0e59177ad4e1f9e468c0d1ae5bfa72a04995dcbd2fdc16	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0633;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		f832480a0ecb4f2dd81dee152db69857911cab69a490df14c2d0a06d301887e7
AUTH-02245	MT-13177	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4025101	4025101		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	15274c1c5544ff0e087a814ddace83a365ce03a55daa307defbc93bd005cdbd2	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0634;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		9dfcd64b426d0111f9c85e29e6843ae27f0e8160d36cfa6dc162e3971c48f386
AUTH-02246	MT-13178	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4025104	4025104		shortDescription	Accele MP提升[Ⅱ]	071dd640064ae052cd2e908b33fd758f565c018a0dcec15ace5de7010e1c375c	53c9098196ad135a877beff7085ee07995e63fca6b8bb82b9f524a0b046fe21a	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0635;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\025543d3-0d4c-11eb-8560-52540079ea6c_001.json/userCharaList/1/chara/enhancementCellList/12/emotionSkill/shortDescription		8fc3a1ac97923baa3677276a39fccfce1a238a2c702fdc56e029cf8f82bb6aed
AUTH-02247	MT-13179	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4025107	4025107		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	3d41e2339d46b91f984ac9e3a434cfb6cf7d6adf121e6946fa48ca209ed1d70b	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0636;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		eaf97cb8d2629f03a82877213348739fd46970a9dc491c9ed61bd8568ec6e9d7
AUTH-02248	MT-13180	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4026102	4026102		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	dcad6a4e1703be55bff0e13c5152c57ca2230d3eecd54266b19d49b01a670d5c	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0637;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		5178900fb9ae66b881fed63f44e7f07096f157770678e06501c31e90ae858156
AUTH-02249	MT-13181	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4026103	4026103		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	1e14769c530bd42305c3befbeb9bd23567bffa0b451a8bbb31090021f5ce9609	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0638;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		8747a685913f12075fc3d50436d2edc8d9905fbe74032803fe8785729f6b0382
AUTH-02250	MT-13182	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4026106	4026106		shortDescription	MP获得量提升[Ⅲ]	7ec91e4aed5ab7652e2af3ca40ac4541c9189f53fb8e05164805b601911542d6	c6ff9b329afcd3161b121fc56515de1f82b620bf5ed7d12c18adf162c22a2ab1	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0639;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/0/chara/enhancementCellList/51/emotionSkill/shortDescription		bfb5bcf2d20152b930da183cf9f80af8b639e5153c44f43f06b46e2778bad2a8
AUTH-02251	MT-13183	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4026107	4026107		shortDescription	Accele MP提升[Ⅱ]	071dd640064ae052cd2e908b33fd758f565c018a0dcec15ace5de7010e1c375c	eea9ef76d113b158a9cc3be12f52f5d360b44de27cc270eb5984fbd825392c68	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0640;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\025543d3-0d4c-11eb-8560-52540079ea6c_001.json/userCharaList/1/chara/enhancementCellList/12/emotionSkill/shortDescription		1e28e74f314d09fe52cc490d9166665cf7b276bc1fbe132a095b8d9c57a7a21f
AUTH-02252	MT-13184	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4027101	4027101		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	1a36343396ba9ae1c4cf1869d9220f84581f05646858c20d16fcb5b2890f724e	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0641;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		9a216551f6d76bed5a2761a10ea4ff94b572a98678f7ff0f060ff7845a77efd5
AUTH-02253	MT-13185	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4027103	4027103		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	d7f88ae3d15096be12105a52aaf085647aa5040b76cce1b7bf94cbcc2ce22d02	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0642;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		31b2e5b9599ca91ffcf87fcd3b6a3c62f6502cac931e9aa3ff80fea1b58d2abd
AUTH-02254	MT-13186	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4027107	4027107		shortDescription	MP获得量提升[Ⅲ]	7ec91e4aed5ab7652e2af3ca40ac4541c9189f53fb8e05164805b601911542d6	ec7898babd6df7717d58fb7aa9a6a7d21bc380823d5877ad8c5cf50d1d6499de	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0643;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/0/chara/enhancementCellList/51/emotionSkill/shortDescription		9b10b6862da93e14851a24c68b61feeaa65a0196b199ccfa50d9c9eb6a7bfe30
AUTH-02255	MT-13187	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4027108	4027108		shortDescription	Magia伤害提升[Ⅱ]	fc0a468c63507a48a1cea3ae7ea6d25e6eb4c9dea51039fcd66d0145711b5b9d	25fcccf7f3d5f0e562c1f4dc98b6692dd8b51335479bc0ca5da8858441193262	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0644;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/17/emotionSkill/shortDescription		1c4d9232e63c65845583c3663bdbfddab44ea01d87b36a7729995086876d34d9
AUTH-02256	MT-13188	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4028102	4028102		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	18edc6373075deec454d55a24b52a143b3901b7786e6732662901ddc3824fa10	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0645;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		fc1469686d9f2a2c2805defa266a2fe14017605bb1e22cda4ed50b3599cf968d
AUTH-02257	MT-13189	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4028104	4028104		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	37293f34147e811bfabca2512357fa97480db07ce68f663232d3a3f15fb31d21	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0646;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		8650420ce7cbc55f4b99e246cb4af0c997351d722e6eb1824bd52c63bcb7007c
AUTH-02258	MT-13190	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4028109	4028109		shortDescription	Accele MP提升[Ⅲ]	3c8884085a47ba40f9f65d939938287ccfc7f9246b312e349384d566f6703939	d4199cec635113df2c115bb68d52f71a9cbb2e3244c008c3349628d157363471	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0647;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/4/chara/enhancementCellList/82/emotionSkill/shortDescription		87e89d14a49ce79a73a3d55eedb67644e80025f8aa7607af1cc300979334ac8d
AUTH-02259	MT-13191	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4028110	4028110		shortDescription	Charge后伤害提升[Ⅱ]	5921d6679d3314347f1a1231484de2627e1c8e5a1217f0e38315f62ddc34e000	033851acd037fbf99af3d139b36fdf7ce9e92bea453a2544797320db63364a53	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0648;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/2/chara/enhancementCellList/41/emotionSkill/shortDescription		e86b67469803774c9976d4c10a3731e36c0b0d601ea049fbf6b87e15a81aa8e3
AUTH-02260	MT-13192	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4029101	4029101		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	6a3851d719d46a20a114f3f709978290ef56076aaf9a7fd873dadc42f0998007	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0649;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		1220850a51521b9eb1fa8db9ae89ca60787613f251716e241dad1946b865cf37
AUTH-02261	MT-13193	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4029105	4029105		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	0dd3b792bd7a7f03ee02b610c98321369da82530a67fe5ca8078685f368bc74a	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0650;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		d8b581c62b1cc198ef19facffd3c189c53e9a45710d9539af0ddec126e95e862
AUTH-02262	MT-13194	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4031103	4031103		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	212538266f9130366c570dafcf92c5c9c8092b67ccc5b36d1c540c1db53ff9e2	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0651;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		ccda7bf36a8435ef526b4d044040af1db5949b366717f4efb4f37e8122fbfa5e
AUTH-02263	MT-13195	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4031105	4031105		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	16fbb2592c7f92dc7574590e0f41d4c8cb9517a24341fcc20fedff3c77b15e66	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0652;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		611aa6c787882d1d9aed107cb0667f5626a25bd6b213f99a06c6d4e40cd00543
AUTH-02264	MT-13196	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4031106	4031106		shortDescription	Magia伤害提升[Ⅱ]	fc0a468c63507a48a1cea3ae7ea6d25e6eb4c9dea51039fcd66d0145711b5b9d	66c17f6d0712e9527ea49d812bbb5ae8aed4cbb004b4bb6860188284418ec5cb	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0653;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/17/emotionSkill/shortDescription		b2557d641cda59df688ee8ae449df9dc7bbd6f4e2c06c3e40b2d030b05fe352f
AUTH-02265	MT-13197	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4031107	4031107		shortDescription	Magia伤害提升[Ⅱ]	fc0a468c63507a48a1cea3ae7ea6d25e6eb4c9dea51039fcd66d0145711b5b9d	d64557be4eeaa8b23cba9876e2318453a0bfc33b28253c4773ddd06240138cf8	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0654;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/17/emotionSkill/shortDescription		974e9da9360cc7fa0d8d18d19615c743cf0872b173860f3c4aef947b6684419b
